evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
75,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.6000000000,104,113,100,110,100,110
76,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3500000000,0.3500000000,0.3000000000,2.5000000000,0.8000000000,103,113,100,111,103,110
77,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3250000000,0.3500000000,0.3000000000,2.5000000000,0.8000000000,103,111,100,112,101,111
78,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.4500000000,0.3000000000,2.5000000000,0.6000000000,104,112,101,113,100,113
79,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3500000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,104,111,102,113,101,113
80,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,103,113,100,110,103,113
81,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.3500000000,0.3000000000,2.5000000000,0.7000000000,103,113,101,112,102,111
82,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,104,113,100,110,102,112
83,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10102.8520200000,9642.9648380000,0.3000000000,0.4500000000,0.3000000000,2.5000000000,0.5000000000,103,113,101,112,104,111
84,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.4000000000,0.3000000000,2.5000000000,0.8000000000,102,113,100,111,100,110
85,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.5000000000,104,113,102,110,101,112
86,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.5000000000,104,112,100,112,101,110
87,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3750000000,0.4500000000,0.3000000000,2.5000000000,0.6000000000,104,111,102,112,100,110
88,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.4500000000,0.3000000000,2.5000000000,0.8000000000,104,112,100,110,100,113
89,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.5000000000,104,113,100,113,104,112
90,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3500000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,104,113,101,113,101,111
91,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.4500000000,0.3000000000,2.5000000000,0.5000000000,102,113,100,110,102,110
92,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3250000000,0.4500000000,0.3000000000,2.5000000000,0.5000000000,103,113,101,110,101,111
93,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.8000000000,104,113,100,110,103,111
94,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10277.5173780000,9642.9648380000,0.2750000000,0.5000000000,0.3000000000,2.5000000000,0.5000000000,104,113,100,112,102,110
95,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.7000000000,104,113,100,110,100,111
96,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.5000000000,104,113,100,112,103,112
97,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.3000000000,0.3000000000,2.5000000000,0.8000000000,103,112,101,113,102,110
98,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,11740.7057300000,9642.9648380000,0.2750000000,0.5000000000,0.3000000000,2.5000000000,0.8000000000,104,111,102,111,102,111
99,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.3500000000,0.3000000000,2.5000000000,0.8000000000,104,113,100,111,101,111
100,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,12110.2839800000,9642.9648380000,0.3500000000,0.5000000000,0.3000000000,2.5000000000,0.5000000000,104,112,102,110,104,111
101,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3750000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,104,113,100,111,101,112
102,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,11110.0725600000,9642.9648380000,0.3500000000,0.4500000000,0.3000000000,2.5000000000,0.6000000000,104,112,100,110,102,110
103,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,12061.5557880000,9642.9648380000,0.3500000000,0.5000000000,0.3000000000,2.5000000000,0.5000000000,104,113,101,110,104,110
104,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.3000000000,0.3000000000,2.5000000000,0.5000000000,104,112,101,112,103,111
105,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,9832.5168000000,9642.9648380000,0.3000000000,0.3000000000,0.3000000000,2.5000000000,0.6000000000,103,111,100,111,103,112
106,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.4500000000,0.3000000000,2.5000000000,0.7000000000,104,112,100,110,100,110
107,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10242.8268600000,9642.9648380000,0.3000000000,0.3500000000,0.3000000000,2.5000000000,0.8000000000,104,112,102,110,103,113
108,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,9649.8382800000,9642.9648380000,0.3000000000,0.4500000000,0.3000000000,2.5000000000,0.7000000000,103,113,101,110,103,112
109,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10798.0385080000,9642.9648380000,0.3500000000,0.5000000000,0.3000000000,2.5000000000,0.7000000000,104,113,100,110,103,111
110,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.5000000000,0.3000000000,2.5000000000,0.6000000000,104,111,101,110,100,110
111,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10421.3325500000,9642.9648380000,0.3250000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,103,111,100,111,102,111
112,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.4000000000,0.3000000000,2.5000000000,0.8000000000,103,113,101,110,103,112
113,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.5000000000,0.3000000000,2.5000000000,0.6000000000,103,113,102,110,102,112
114,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,11278.9970400000,9642.9648380000,0.3500000000,0.3500000000,0.3000000000,2.5000000000,0.5000000000,104,112,100,110,103,110
115,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3250000000,0.5000000000,0.3000000000,2.5000000000,0.8000000000,104,113,100,113,101,110
116,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.4500000000,0.3000000000,2.5000000000,0.5000000000,104,113,100,112,100,111
117,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.2750000000,0.5000000000,0.3000000000,2.5000000000,0.5000000000,104,111,100,111,100,110
118,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10287.2414220000,9642.9648380000,0.3750000000,0.4500000000,0.3000000000,2.5000000000,0.5000000000,102,111,100,113,103,111
119,neighbor,False,CONCRETE_OR_STEEL_STRESS,999999999.0000000000,9642.9648380000,0.3000000000,0.4000000000,0.3000000000,2.5000000000,0.7000000000,102,113,100,110,103,112
120,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,10703.0943000000,9642.9648380000,0.3500000000,0.4000000000,0.3000000000,2.5000000000,0.6000000000,103,111,100,111,103,112
121,neighbor,True,VERIFIED_CONFIGURED_CHECKS_ONLY,11286.4554600000,9642.9648380000,0.3000000000,0.4500000000,0.3000000000,2.5000000000,0.7000000000,104,111,100,111,103,113
