evaluation,entry,valid,reason,cost,best_cost,tt,tb,TBase,Base,LToe,StemDB,StemSP,ToeDB,ToeSP,HeelDB,HeelSP
331,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.5000000000,101,113,104,111,100,111
332,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,12920.3112300000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.7000000000,103,112,104,113,104,113
333,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.3000000000,3.5000000000,0.5000000000,103,110,101,111,100,110
334,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.3000000000,2.5000000000,0.9000000000,104,113,102,112,101,110
335,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14198.3711200000,12434.6150000000,0.6000000000,0.6000000000,0.3500000000,3.5000000000,0.5000000000,101,110,103,113,104,111
336,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.5000000000,3.0000000000,0.8000000000,103,111,104,113,100,111
337,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3500000000,2.5000000000,0.7000000000,102,113,102,111,102,112
338,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.6000000000,101,113,103,113,104,110
339,neighbor,False,MAXIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.3000000000,3.0000000000,0.7000000000,104,113,102,112,104,110
340,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14904.1575000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.5000000000,103,110,102,111,102,111
341,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.5000000000,103,110,101,113,102,112
342,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,2.5000000000,0.9000000000,104,110,104,112,103,110
343,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5500000000,0.5500000000,0.3000000000,3.0000000000,0.9000000000,101,113,104,113,101,110
344,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.5000000000,2.5000000000,0.8000000000,101,113,103,111,103,113
345,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.9000000000,100,110,104,111,100,111
346,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14569.2344200000,12434.6150000000,0.5500000000,0.5500000000,0.4000000000,3.0000000000,0.9000000000,103,110,103,113,100,110
347,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,13635.4060800000,12434.6150000000,0.6000000000,0.6000000000,0.4500000000,3.0000000000,0.8000000000,104,113,102,113,104,113
348,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.5500000000,2.5000000000,0.9000000000,100,112,104,112,101,112
349,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.5500000000,3.5000000000,0.5000000000,100,110,102,113,100,112
350,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5750000000,0.6000000000,0.3500000000,2.5000000000,0.6000000000,101,112,104,113,103,111
351,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,13348.9002000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.5000000000,0.8000000000,101,110,103,113,102,110
352,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5750000000,0.6000000000,0.3000000000,3.0000000000,0.7000000000,101,112,101,112,101,110
353,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5500000000,0.6000000000,0.5500000000,2.5000000000,0.5000000000,103,111,101,113,103,112
354,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,2.5000000000,0.8000000000,103,113,103,111,104,113
355,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.4000000000,3.5000000000,0.7000000000,103,113,102,111,100,110
356,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,13790.9709500000,12434.6150000000,0.6000000000,0.6000000000,0.4000000000,3.0000000000,0.7000000000,103,111,103,112,100,110
357,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.5500000000,0.5500000000,0.3500000000,3.0000000000,0.5000000000,101,111,101,113,103,110
358,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,13547.6729200000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.5000000000,0.9000000000,101,110,104,112,103,111
359,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.5750000000,0.6000000000,0.3000000000,2.5000000000,0.8000000000,101,110,101,113,102,110
360,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.4500000000,3.0000000000,0.5000000000,100,112,104,111,101,110
361,neighbor,False,MEMBER_FLEXURE,999999999.0000000000,12434.6150000000,0.5750000000,0.6000000000,0.3000000000,3.0000000000,0.5000000000,104,111,102,111,101,110
362,neighbor,False,MINIMUM_MAIN_STEEL,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,2.5000000000,0.8000000000,100,110,102,113,104,113
363,neighbor,True,PASS_IMPLEMENTED_PROJECT_CHECKS,14918.3731800000,12434.6150000000,0.6000000000,0.6000000000,0.3000000000,3.0000000000,0.7000000000,103,110,102,113,104,113
364,neighbor,False,ENVELOPE_BASE_CONTACT,999999999.0000000000,12434.6150000000,0.6000000000,0.6000000000,0.3500000000,2.5000000000,0.6000000000,102,110,104,113,102,111
